0.31778,0.31778,0.31778
0.31896,0.31896,0.31896
0.31548,0.31548,0.31548
0.32266,0.32266,0.32266
0.32670,0.32670,0.32670
0.32233,0.32233,0.32233
0.31469,0.31469,0.31469
0.31605,0.31605,0.31605
0.30714,0.30714,0.30714
0.30706,0.30706,0.30706
0.29822,0.29822,0.29822
0.29968,0.29968,0.29968
0.28629,0.28629,0.28629
0.28448,0.28448,0.28448
0.27648,0.27648,0.27648
0.27764,0.27764,0.27764
0.26499,0.26499,0.26499
0.26297,0.26297,0.26297
0.25352,0.25352,0.25352
0.26038,0.26038,0.26038
0.25006,0.25006,0.25006
0.24696,0.24696,0.24696
0.23432,0.23432,0.23432
0.23913,0.23913,0.23913
0.23483,0.23483,0.23483
0.22953,0.22953,0.22953
0.22311,0.22311,0.22311
0.22730,0.22730,0.22730
0.22500,0.22500,0.22500
0.22052,0.22052,0.22052
0.21907,0.21907,0.21907
0.22180,0.22180,0.22180
0.21504,0.21504,0.21504
0.20932,0.20932,0.20932
0.21267,0.21267,0.21267
0.21640,0.21640,0.21640
0.21388,0.21388,0.21388
0.20674,0.20674,0.20674
0.20940,0.20940,0.20940
0.21866,0.21866,0.21866
0.21626,0.21626,0.21626
0.20750,0.20750,0.20750
0.21397,0.21397,0.21397
0.25352,0.25352,0.25352
0.26148,0.26148,0.26148
0.25394,0.25394,0.25394
0.25365,0.25365,0.25365
0.25966,0.25966,0.25966
0.26116,0.26116,0.26116
0.26007,0.26007,0.26007
0.25960,0.25960,0.25960
0.26196,0.26196,0.26196
0.26385,0.26385,0.26385
0.26164,0.26164,0.26164
0.26860,0.26860,0.26860
0.27513,0.27513,0.27513
0.27347,0.27347,0.27347
0.27020,0.27020,0.27020
0.27129,0.27129,0.27129
0.28247,0.28247,0.28247
0.28031,0.28031,0.28031
0.27058,0.27058,0.27058
0.27302,0.27302,0.27302
0.28194,0.28194,0.28194
0.28602,0.28602,0.28602
0.28070,0.28070,0.28070
0.28149,0.28149,0.28149
0.29123,0.29123,0.29123
0.21661,0.21661,0.21661
0.18994,0.18994,0.18994
0.18581,0.18581,0.18581
0.19526,0.19526,0.19526
0.18843,0.18843,0.18843
0.18775,0.18775,0.18775
0.19337,0.19337,0.19337
0.20028,0.20028,0.20028
0.19375,0.19375,0.19375
0.18675,0.18675,0.18675
0.18873,0.18873,0.18873
0.19974,0.19974,0.19974
0.19479,0.19479,0.19479
0.18733,0.18733,0.18733
0.18671,0.18671,0.18671
0.19139,0.19139,0.19139
0.19592,0.19592,0.19592
0.18787,0.18787,0.18787
0.18073,0.18073,0.18073
0.18068,0.18068,0.18068
0.17842,0.17842,0.17842
0.18008,0.18008,0.18008
0.17734,0.17734,0.17734
0.17834,0.17834,0.17834
0.17531,0.17531,0.17531
0.17219,0.17219,0.17219
0.17681,0.17681,0.17681
0.17915,0.17915,0.17915
0.16969,0.16969,0.16969
0.16142,0.16142,0.16142
0.16708,0.16708,0.16708
0.17269,0.17269,0.17269
0.16332,0.16332,0.16332
0.15915,0.15915,0.15915
0.15578,0.15578,0.15578
0.16016,0.16016,0.16016
0.16924,0.16924,0.16924
0.16288,0.16288,0.16288
0.16225,0.16225,0.16225
0.17835,0.17835,0.17835
0.18027,0.18027,0.18027
0.18531,0.18531,0.18531
0.18625,0.18625,0.18625
0.19338,0.19338,0.19338
0.18735,0.18735,0.18735
0.18726,0.18726,0.18726
0.19651,0.19651,0.19651
0.20387,0.20387,0.20387
0.19495,0.19495,0.19495
0.19142,0.19142,0.19142
0.19525,0.19525,0.19525
0.21562,0.21562,0.21562
0.20183,0.20183,0.20183
0.19335,0.19335,0.19335
0.18703,0.18703,0.18703
0.19689,0.19689,0.19689
0.19701,0.19701,0.19701
0.19675,0.19675,0.19675
0.18508,0.18508,0.18508
0.20199,0.20199,0.20199
0.18769,0.18769,0.18769
0.19867,0.19867,0.19867
0.18945,0.18945,0.18945
0.19810,0.19810,0.19810
0.18728,0.18728,0.18728
0.18869,0.18869,0.18869
0.19575,0.19575,0.19575
0.20232,0.20232,0.20232
0.18997,0.18997,0.18997
0.19315,0.19315,0.19315
0.18502,0.18502,0.18502
0.20554,0.20554,0.20554
0.17965,0.17965,0.17965
0.17787,0.17787,0.17787
0.17297,0.17297,0.17297
0.17592,0.17592,0.17592
0.17067,0.17067,0.17067
0.17123,0.17123,0.17123
0.15349,0.15349,0.15349
0.16265,0.16265,0.16265
0.14592,0.14592,0.14592
0.16443,0.16443,0.16443
0.14199,0.14199,0.14199
0.15204,0.15204,0.15204
0.13017,0.13017,0.13017
0.13347,0.13347,0.13347
0.14296,0.14296,0.14296
0.15786,0.15786,0.15786
0.14721,0.14721,0.14721
0.15313,0.15313,0.15313
0.14346,0.14346,0.14346
0.16685,0.16685,0.16685
0.14704,0.14704,0.14704
0.15321,0.15321,0.15321
0.14027,0.14027,0.14027
0.16386,0.16386,0.16386
0.16207,0.16207,0.16207
0.16173,0.16173,0.16173
0.14737,0.14737,0.14737
0.16992,0.16992,0.16992
0.16326,0.16326,0.16326
0.12856,0.12856,0.12856
0.11024,0.11024,0.11024
0.10742,0.10742,0.10742
0.09603,0.09603,0.09603
0.11331,0.11331,0.11331
0.11549,0.11549,0.11549
0.12409,0.12409,0.12409
0.09830,0.09830,0.09830
0.11008,0.11008,0.11008
0.09614,0.09614,0.09614
0.12652,0.12652,0.12652
0.08647,0.08647,0.08647
0.10778,0.10778,0.10778
0.09204,0.09204,0.09204
0.10158,0.10158,0.10158
0.10159,0.10159,0.10159
0.11928,0.11928,0.11928
0.08508,0.08508,0.08508
0.10194,0.10194,0.10194
0.07873,0.07873,0.07873
0.13910,0.13910,0.13910
0.12276,0.12276,0.12276
0.13798,0.13798,0.13798
0.09728,0.09728,0.09728
0.12325,0.12325,0.12325
0.12673,0.12673,0.12673
0.12508,0.12508,0.12508
0.09789,0.09789,0.09789
0.14160,0.14160,0.14160
0.10242,0.10242,0.10242
0.14445,0.14445,0.14445
0.09304,0.09304,0.09304
0.11040,0.11040,0.11040
0.11758,0.11758,0.11758
0.11900,0.11900,0.11900
0.15988,0.15988,0.15988
0.16721,0.16721,0.16721
0.11436,0.11436,0.11436
0.16863,0.16863,0.16863
0.08266,0.08266,0.08266
0.22218,0.22218,0.22218
0.21531,0.21531,0.21531
0.14062,0.14062,0.14062
0.13577,0.13577,0.13577
0.20193,0.20193,0.20193
0.16743,0.16743,0.16743
0.12387,0.12387,0.12387
0.17677,0.17677,0.17677
0.18828,0.18828,0.18828
0.11385,0.11385,0.11385
0.15296,0.15296,0.15296
0.12574,0.12574,0.12574
0.20899,0.20899,0.20899
0.19712,0.19712,0.19712
0.05147,0.05147,0.05147
0.15849,0.15849,0.15849
0.25311,0.25311,0.25311
0.06914,0.06914,0.06914
0.12049,0.12049,0.12049
0.18096,0.18096,0.18096
0.26692,0.26692,0.26692
0.24355,0.24355,0.24355
0.33214,0.33214,0.33214
0.11044,0.11044,0.11044
0.79798,0.79798,0.79798
-0.13611,-0.13611,-0.13611
0.08698,0.08698,0.08698
0.16321,0.16321,0.16321
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
-1.00000,-1.00000,-1.00000
